A,,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM
716,31May1981,15.206,0.0000,2139.6,2133.2,2128.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2095.9,2043.6,1755.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1755.9,1755.9,1735.9,1735.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1697.2,1697.2,1697.2,1679.0,1679.0,1679.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1672.9,1550.9,1547.9,1547.9,52.33,49.23,42.61,28.55,473.5,1074.4,473.5,376.5,365.7,364.2,355.6,294.6,287.9,276.8,276.8,267.8,238.1,238.1,228.2,225.8,1074.4,1071.2,1071.2,1054.4,1050.3,46.09,69.70,800,1192.9,125.3,849.9,587.2,0.0,0.0,0.0,182.8,84.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,800,800,800,0.0,0.0,0.0,0.0
717,30Jun1981,23.713,0.0000,3311.0,3304.4,3196.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3109.9,3053.7,2253.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2253.3,2253.3,2228.3,2228.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2211.9,2211.9,2211.9,2193.0,2193.0,2193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2185.4,2117.2,2113.4,2113.4,56.19,52.35,45.51,30.99,925.1,1188.3,925.1,818.4,804.0,802.4,791.6,716.4,707.9,691.1,691.1,404.9,364.4,308.6,301.7,298.8,1188.3,1184.3,1184.3,1160.4,1155.4,72.25,84.96,824,1737.6,134.6,1240.9,856.8,0.0,0.0,0.0,265.9,121.7,0.0,0.0,0.0,121.7,0.0,0.0,0.0,0.0,0.0,0.0,832,824,832,0.0,0.0,0.0,0.0
718,31Jul1981,26.265,0.0000,4315.5,4309.1,4136.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3989.5,3788.0,2838.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2838.5,2838.5,2810.6,2354.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2354.8,2354.8,2354.8,2255.7,2255.7,2255.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2247.2,2072.8,2068.5,2068.5,201.50,52.47,45.85,31.81,1120.3,948.3,1120.3,979.5,961.2,959.4,947.5,874.8,865.4,848.2,848.2,457.5,418.1,362.4,355.7,352.4,948.3,943.8,943.8,920.2,914.5,68.10,87.73,3429,1824.7,144.6,1301.7,899.0,0.0,0.0,0.0,279.4,128.1,0.0,0.0,0.0,128.1,0.0,0.0,0.0,0.0,0.0,0.0,3008,2973,2973,0.0,0.0,0.0,0.0
719,31Aug1981,21.855,0.0000,4037.6,4031.3,3830.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3818.4,3617.6,2892.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2892.4,2892.4,2869.4,2449.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2449.5,2449.5,2449.5,2382.1,2382.1,2382.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2375.1,2244.7,2241.2,2241.2,200.86,52.53,45.90,31.86,1182.8,1058.4,1182.8,1054.5,1044.9,1043.2,1033.3,971.6,963.9,943.2,941.8,530.2,433.6,387.7,381.0,378.3,1058.4,1054.8,1054.8,1032.9,1028.2,69.92,105.26,800,1651.4,118.8,1176.3,812.8,0.0,0.0,0.0,253.1,116.4,0.0,0.0,0.0,116.4,0.0,0.0,0.0,0.0,0.0,0.0,800,800,800,0.0,0.0,0.0,0.0
720,30Sep1981,8.571,0.0000,3160.9,3154.3,3153.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3153.8,2949.3,2533.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2533.5,2533.5,2510.6,2510.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2461.5,2461.5,2461.5,2427.7,2427.7,2427.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2420.7,2332.2,2328.8,2328.8,204.54,52.57,45.72,31.22,1213.7,1115.1,1213.7,1115.5,1107.7,1106.2,1096.4,1044.9,1037.2,1016.7,1014.0,540.9,441.2,439.9,428.3,425.6,1115.1,1111.4,1111.4,1093.0,1088.3,72.19,129.82,800,887.4,71.6,625.4,433.5,0.0,0.0,0.0,136.8,64.2,0.0,0.0,0.0,64.2,0.0,0.0,0.0,0.0,0.0,0.0,800,800,800,0.0,0.0,0.0,0.0
721,31Oct1981,5.253,0.0000,2107.0,2100.5,2099.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2099.8,2052.7,1822.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1822.8,1822.8,1807.6,1807.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1783.0,1783.0,1783.0,1730.4,1730.4,1730.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1725.8,1702.5,1700.2,1700.2,47.10,47.10,40.49,26.55,1009.1,691.0,1009.1,935.0,916.2,915.2,908.7,888.2,883.1,616.5,506.2,167.6,90.4,89.5,78.3,76.5,691.0,688.6,688.6,677.3,674.3,43.77,67.31,800,325.9,25.0,222.2,155.6,0.0,0.0,0.0,51.1,25.4,0.0,0.0,0.0,25.4,0.0,0.0,0.0,0.0,0.0,0.0,800,800,800,0.0,0.0,0.0,0.0
722,30Nov1981,3.857,0.0000,1580.0,1573.4,1572.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1572.9,1527.8,1382.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1382.7,1382.7,1370.6,1370.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1332.5,1332.5,1332.5,1303.2,1303.2,1303.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1299.5,1281.0,1279.1,1279.1,45.09,45.09,38.27,26.18,773.3,505.9,773.3,690.3,673.6,672.7,667.5,648.1,644.1,373.6,259.6,161.1,100.5,100.5,88.9,87.5,505.9,504.0,504.0,480.1,477.7,32.87,32.98,4242,99.3,48.9,60.6,44.0,0.0,0.0,0.0,16.4,9.5,0.0,0.0,0.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,4242,4242,4242,0.0,0.0,0.0,0.0
723,31Dec1981,3.945,0.0000,1291.4,1285.1,1281.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1281.5,1241.3,1169.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1169.5,1169.5,1160.9,1160.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1123.9,1123.9,1123.9,1109.3,1109.3,1109.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1106.7,1100.7,1099.4,1099.4,40.18,40.18,33.58,21.76,693.8,405.6,693.8,640.5,626.2,625.5,621.8,603.9,601.0,396.7,315.8,188.5,130.0,130.0,118.8,117.8,405.6,404.2,404.2,400.0,398.2,17.81,30.20,18177,56.5,462.0,38.2,26.8,0.0,0.0,0.0,8.9,4.5,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,18177,18177,18177,0.0,0.0,0.0,0.0
724,31Jan1982,5.096,0.0000,1866.5,1866.5,1842.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1837.9,1791.3,1649.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1649.3,1649.3,1641.2,1641.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1641.2,1641.2,1641.2,1641.2,1641.2,1641.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1638.8,1638.0,1636.8,1636.8,46.54,43.76,30.39,6.56,1001.4,635.4,1001.4,956.0,947.5,946.2,942.7,849.7,846.9,758.8,758.8,529.4,467.3,462.7,455.9,454.9,635.4,634.1,634.1,633.1,631.4,83.36,367.90,10775,56.5,1328.0,38.2,26.8,0.0,0.0,0.0,8.9,4.5,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,10775,10775,10775,0.0,0.0,0.0,0.0
725,28Feb1982,8.360,0.0000,3079.5,3079.5,2794.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2770.8,2664.7,2488.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2488.9,2488.9,2479.1,2479.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2479.1,2479.1,2479.1,2324.5,2324.5,2324.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2321.5,2320.6,2319.1,2319.1,106.08,69.41,34.86,8.21,1170.2,1148.9,1170.2,1114.4,1106.9,1105.4,1101.2,1001.9,998.6,854.4,854.4,355.3,271.9,266.2,243.9,242.7,1148.9,1147.4,1147.4,1145.6,1143.6,94.83,128.97,17931,1494.1,1387.4,1250.5,1119.6,0.0,0.0,0.0,640.4,441.7,0.0,0.0,0.0,441.7,0.0,0.0,0.0,0.0,0.0,0.0,17931,17931,17931,0.0,0.0,0.0,0.0
726,31Mar1982,7.722,0.0000,6024.3,6024.3,5773.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5751.2,5655.1,5360.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5360.1,5360.1,5350.0,5350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5350.0,5350.0,5350.0,3760.7,3760.7,3760.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3757.6,3756.7,3755.2,3755.2,96.09,68.61,36.43,8.86,2188.6,1566.6,2188.6,2119.0,2111.7,2109.3,2105.0,2024.5,2021.1,1916.0,1895.7,714.4,614.5,609.0,587.6,586.4,1566.6,1565.0,1565.0,1560.4,1558.3,71.09,473.68,9746,2111.8,1515.5,1744.0,1422.8,0.0,0.0,0.0,862.6,638.3,0.0,0.0,0.0,638.3,0.0,0.0,0.0,0.0,0.0,0.0,9746,9746,9746,0.0,0.0,0.0,0.0
727,30Apr1982,10.716,0.0000,5733.1,5733.1,5480.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5457.4,5221.1,4592.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4592.0,4592.0,4578.1,4578.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4578.1,4578.1,4578.1,3356.5,3474.1,3474.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3469.9,3461.5,3459.4,3459.4,236.28,142.27,106.81,71.82,2231.1,1228.3,2231.1,2144.2,2097.4,2094.5,2088.5,1971.3,1966.6,1808.7,1645.1,861.8,745.4,691.8,666.8,665.2,1228.3,1226.0,1226.0,1214.7,1211.9,87.47,499.03,17825,1280.2,503.0,968.1,628.3,0.0,0.0,0.0,334.9,257.1,0.0,0.0,0.0,257.1,0.0,0.0,0.0,0.0,0.0,0.0,17825,17825,17825,0.0,0.0,0.0,0.0
728,31May1982,15.206,0.0000,5492.9,5473.9,5458.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5409.7,5112.0,4095.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4095.2,4095.2,4075.2,4075.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4036.5,4036.5,4036.5,3778.1,3843.1,3843.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3837.1,3686.0,3683.0,3683.0,297.76,138.61,120.56,81.77,2361.2,1321.8,2361.2,2105.1,2057.2,2052.8,2044.2,1930.3,1923.6,1797.3,1720.3,887.1,766.9,715.0,690.8,688.5,1321.8,1318.7,1318.7,1300.0,1295.9,161.85,463.10,8668,3016.4,124.1,2421.3,1868.6,0.0,0.0,0.0,1074.3,789.7,0.0,0.0,0.0,789.7,0.0,0.0,0.0,0.0,0.0,0.0,8668,8668,8668,0.0,0.0,0.0,0.0
729,30Jun1982,23.713,0.0000,7075.4,7055.7,6784.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6623.1,6258.3,4070.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4070.7,4070.7,4045.6,4045.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4029.3,4029.3,4029.3,3734.0,3734.0,3734.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3726.4,3530.2,3526.4,3526.4,364.79,143.26,124.60,84.52,2207.9,1318.5,2207.9,1943.3,1893.1,1888.7,1878.0,1759.2,1750.8,1616.1,1536.6,883.9,751.7,698.1,673.1,670.2,1318.5,1314.5,1314.5,1294.2,1289.2,158.85,417.52,4396,4105.0,134.6,3301.2,2398.9,0.0,0.0,0.0,1460.7,1088.4,0.0,0.0,0.0,1088.4,0.0,0.0,0.0,0.0,0.0,0.0,4396,4396,4396,0.0,0.0,0.0,0.0
730,31Jul1982,26.265,0.0000,7102.7,7083.9,6821.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6673.9,6280.8,4298.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4298.3,4298.3,4270.3,4270.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4270.3,4270.3,4270.3,3957.1,3957.1,3957.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3948.6,3758.0,3753.8,3753.8,393.04,138.61,120.55,81.80,2415.8,1338.0,2415.8,2159.7,2121.2,2117.0,2105.0,1989.5,1980.1,1847.9,1770.9,950.3,785.1,733.2,709.0,705.7,1338.0,1333.6,1333.6,1309.9,1304.3,153.69,391.07,2022,3425.3,144.6,2553.9,1689.6,0.0,0.0,0.0,769.2,533.6,0.0,0.0,0.0,533.6,0.0,0.0,0.0,0.0,0.0,0.0,2022,2022,2022,0.0,0.0,0.0,0.0
731,31Aug1982,21.855,0.0000,7258.0,7239.1,6977.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6829.2,6462.6,4177.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4177.1,4177.1,4154.0,4154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4154.0,4154.0,4154.0,3909.2,3909.2,3909.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3902.3,3746.7,3743.2,3743.2,366.56,138.61,120.55,81.80,2411.3,1331.9,2411.3,2155.2,2119.1,2114.9,2105.0,1990.4,1982.7,1593.3,1516.3,1030.1,864.9,813.1,785.9,783.1,1331.9,1328.2,1328.2,1306.3,1301.7,153.69,475.28,2609,3073.7,118.8,2287.4,1515.4,0.0,0.0,0.0,684.2,471.7,0.0,0.0,0.0,471.7,0.0,0.0,0.0,0.0,0.0,0.0,2609,2609,2609,0.0,0.0,0.0,0.0
732,30Sep1982,8.571,0.0000,6169.0,6149.5,6062.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5958.3,5676.2,4376.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4376.8,4376.8,4353.9,4353.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4304.8,4304.8,4304.8,4118.0,4118.0,4118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4111.0,3979.2,3975.7,3975.7,282.13,143.27,124.62,84.57,2417.2,1558.5,2417.2,2152.6,2119.4,2114.8,2105.0,1968.8,1961.1,1678.3,1598.8,953.4,798.3,744.7,716.6,713.9,1558.5,1554.8,1554.8,1537.0,1532.4,158.74,383.54,3528,1894.0,71.6,1403.6,931.3,0.0,0.0,0.0,420.4,289.8,0.0,0.0,0.0,289.8,0.0,0.0,0.0,0.0,0.0,0.0,2201,3528,3528,0.0,0.0,0.0,0.0
733,31Oct1982,5.253,0.0000,5406.5,5387.5,5318.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5258.5,5046.8,4038.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4038.3,4038.3,4023.1,4023.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3998.5,3998.5,3998.5,3902.6,3902.6,3902.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3898.0,3832.8,3830.5,3830.5,211.73,141.76,123.76,85.28,2424.5,1405.9,2424.5,2142.6,2114.6,2111.5,2105.0,1977.8,1972.7,1718.6,1641.6,1040.9,891.0,839.1,811.9,810.1,1405.9,1403.5,1403.5,1391.3,1388.2,107.26,512.80,3221,1360.0,24.5,1072.8,860.8,0.0,0.0,0.0,452.6,309.9,0.0,0.0,0.0,309.9,0.0,0.0,0.0,0.0,0.0,0.0,3221,3221,3221,0.0,0.0,0.0,0.0
734,30Nov1982,3.857,0.0000,5181.2,5161.6,4970.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4953.5,4812.6,4117.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4117.2,4117.2,4105.1,4105.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4066.9,4066.9,4066.9,3985.3,3985.3,3985.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3981.7,3936.3,3934.4,3934.4,140.94,136.87,118.28,84.90,2444.9,1489.6,2444.9,2134.2,2107.3,2104.4,2099.2,1968.8,1964.8,1709.0,1629.4,1022.6,883.1,829.5,801.3,799.9,1489.6,1487.6,1487.6,1444.6,1442.2,87.41,537.20,8488,1411.9,1778.1,1187.4,1076.0,0.0,0.0,0.0,633.0,442.8,0.0,0.0,0.0,442.8,0.0,0.0,0.0,0.0,0.0,0.0,8488,8488,8488,0.0,0.0,0.0,0.0
735,31Dec1982,3.945,0.0000,4730.8,4711.9,4449.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4332.0,4202.4,3461.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3461.4,3461.4,3452.8,3452.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3415.9,3415.9,3415.9,3365.7,3544.6,3544.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3542.0,3514.8,3513.5,3513.5,129.53,121.67,103.67,71.04,2204.9,1308.6,2204.9,1985.3,1964.1,1961.8,1958.1,1832.3,1829.4,1567.2,1490.3,1006.7,886.9,848.8,821.5,820.5,1308.6,1307.2,1307.2,1289.2,1287.5,48.56,552.93,11593,125.9,984.8,90.5,61.2,0.0,0.0,0.0,25.0,15.8,0.0,0.0,0.0,15.8,0.0,0.0,0.0,0.0,0.0,0.0,11593,11593,11593,0.0,0.0,0.0,0.0
736,31Jan1983,5.096,0.0000,3216.4,3216.4,3188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3182.1,3126.5,2956.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2956.9,2956.9,2948.8,2948.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2948.8,2948.8,2948.8,2948.8,3436.7,3436.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3434.2,3433.3,3432.1,3432.1,55.60,52.29,36.31,7.84,2124.1,1308.0,2124.1,2069.9,2059.6,2058.1,2054.7,1943.5,1940.7,1835.8,1748.7,987.6,913.5,907.9,899.8,898.8,1308.0,1306.7,1306.7,1305.7,1304.1,99.60,678.45,10314,99.8,1420.7,69.5,48.4,0.0,0.0,0.0,15.5,7.4,0.0,0.0,0.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,10314,10314,10314,0.0,0.0,0.0,0.0
737,28Feb1983,8.360,0.0000,3022.9,3022.9,3006.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.1,2902.7,2708.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2708.0,2708.0,2698.3,2698.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2698.3,2698.3,2698.3,2698.3,3670.6,3670.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3667.6,3666.6,3665.1,3665.1,97.40,56.73,38.50,9.10,2181.0,1484.1,2181.0,2119.2,2110.9,2109.2,2105.0,1995.6,1992.3,1843.8,1770.1,891.7,663.8,657.5,632.8,631.6,1484.1,1482.6,1482.6,1480.9,1479.0,104.56,386.94,15785,508.7,1813.8,362.2,250.3,0.0,0.0,0.0,78.0,35.9,0.0,0.0,0.0,35.9,0.0,0.0,0.0,0.0,0.0,0.0,15785,15785,15785,0.0,0.0,0.0,0.0
738,31Mar1983,7.722,0.0000,2951.5,2951.5,2944.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2938.7,2860.1,2566.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2566.8,2566.8,2556.7,2556.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2556.7,2556.7,2556.7,2556.7,3743.9,3743.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3740.9,3740.0,3738.5,3738.5,78.66,51.29,35.79,8.84,2171.8,1566.6,2171.8,2118.9,2111.7,2109.3,2105.0,2026.6,2023.2,1887.1,1866.8,1228.4,1130.1,1124.7,1103.6,1102.4,1566.6,1565.0,1565.0,1560.9,1558.9,69.39,579.24,19909,164.7,2678.4,111.0,78.0,0.0,0.0,0.0,26.0,13.1,0.0,0.0,0.0,13.1,0.0,0.0,0.0,0.0,0.0,0.0,19909,19909,19909,0.0,0.0,0.0,0.0
739,30Apr1983,10.716,0.0000,3091.5,3091.5,3091.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3084.8,2866.9,2241.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2241.2,2241.2,2227.3,2227.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2227.3,2227.3,2227.3,2227.3,3286.0,3286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3281.8,3273.4,3271.3,3271.3,217.83,124.14,105.91,71.62,2064.9,1206.4,2064.9,1995.2,1948.8,1945.8,1939.9,1825.4,1820.7,1700.1,1620.6,847.3,732.6,679.1,654.5,652.9,1206.4,1204.2,1204.2,1195.2,1192.4,85.62,488.82,6852,767.6,0.0,583.9,374.0,0.0,0.0,0.0,222.3,180.5,0.0,0.0,0.0,180.5,0.0,0.0,0.0,0.0,0.0,0.0,6852,6852,6852,0.0,0.0,0.0,0.0
740,31May1983,15.206,0.0000,3483.2,3464.2,3448.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3400.2,3104.4,2092.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2092.0,2092.0,2071.9,2071.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2033.3,2033.3,2033.3,1774.8,3791.5,3791.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3785.5,3634.5,3631.4,3631.4,295.80,137.20,119.56,81.54,2330.4,1301.1,2330.4,2076.0,2028.4,2024.1,2015.5,1904.2,1897.5,1773.9,1696.9,874.3,755.8,704.1,680.3,677.9,1301.1,1297.9,1297.9,1282.2,1278.2,158.42,455.38,10098,1174.3,123.3,879.6,575.1,0.0,0.0,0.0,294.1,220.4,0.0,0.0,0.0,220.4,0.0,0.0,0.0,0.0,0.0,0.0,10098,10098,10098,0.0,0.0,0.0,0.0
741,30Jun1983,23.713,0.0000,4493.5,4473.8,4204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4042.6,3680.1,1499.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1499.7,1499.7,1474.6,1474.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1458.3,1458.3,1458.3,1163.0,3683.8,3683.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3676.3,3480.1,3476.3,3476.3,362.56,141.80,123.57,84.28,2178.4,1297.8,2178.4,1915.5,1865.7,1861.4,1850.7,1734.7,1726.2,1594.6,1515.1,870.7,740.4,687.0,662.3,659.4,1297.8,1293.8,1293.8,1275.5,1270.5,155.48,409.96,9005,2233.6,134.6,1663.1,1099.5,0.0,0.0,0.0,508.0,356.2,0.0,0.0,0.0,356.2,0.0,0.0,0.0,0.0,0.0,0.0,9005,9005,9005,0.0,0.0,0.0,0.0
742,31Jul1983,26.265,0.0000,6007.3,5988.4,5727.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5579.8,5189.1,3213.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3213.2,3213.2,3185.2,1897.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1897.0,1897.0,1897.0,1583.7,4055.7,4055.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4047.3,3856.7,3852.5,3852.5,390.74,137.20,119.56,81.56,2413.8,1438.7,2413.8,2159.4,2121.1,2117.0,2105.0,1992.2,1982.8,1852.7,1775.7,814.1,651.3,599.6,575.7,572.4,1438.7,1434.3,1434.3,1410.6,1405.0,274.17,385.53,3463,4105.0,144.6,3229.3,2380.7,0.0,0.0,0.0,1330.7,918.5,0.0,0.0,0.0,918.5,0.0,0.0,0.0,0.0,0.0,0.0,3463,3463,3463,0.0,0.0,0.0,0.0
743,31Aug1983,21.855,0.0000,7133.6,7114.8,6853.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6706.2,6341.9,4063.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4063.6,4063.6,4040.6,4040.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4040.6,4040.6,4040.6,3795.8,3877.1,3877.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3870.2,3714.6,3711.1,3711.1,364.36,137.20,119.56,81.56,2409.4,1301.8,2409.4,2154.9,2119.1,2114.9,2105.0,1993.1,1985.3,1601.2,1524.2,1008.8,846.1,794.4,767.6,764.8,1301.8,1298.1,1298.1,1276.2,1271.6,150.43,464.24,3504,3181.9,118.8,2358.2,1569.7,0.0,0.0,0.0,680.8,455.1,0.0,0.0,0.0,455.1,0.0,0.0,0.0,0.0,0.0,0.0,3504,3504,3504,0.0,0.0,0.0,0.0
744,30Sep1983,8.571,0.0000,5834.4,5814.9,5728.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5624.3,5344.1,4049.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4049.8,4049.8,4026.9,4026.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3977.8,3977.8,3977.8,3791.0,4076.7,4076.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4069.7,3937.9,3934.5,3934.5,280.19,141.81,123.59,84.32,2415.2,1519.2,2415.2,2152.3,2119.3,2114.8,2105.0,1972.0,1964.3,1684.7,1605.2,932.4,779.6,726.2,698.5,695.8,1519.2,1515.5,1515.5,1497.2,1492.6,155.38,374.39,2366,2369.0,71.6,1771.9,1166.1,0.0,0.0,0.0,557.2,399.8,0.0,0.0,0.0,399.8,0.0,0.0,0.0,0.0,0.0,0.0,2366,2366,2366,0.0,0.0,0.0,0.0
